,id,b,l,ra,dec,parallax,parallax_err,parallax_pmdec_corr,parallax_pmra_corr,pmdec,pmdec_err,pmra,pmra_err,pmra_pmdec_corr,vrad,vrad_err,Gmag,BPmag,RPmag
134,4732328561692108800,-48.74312210083008,266.3432922363281,55.448509216308594,-54.49115753173828,0.8226475119590759,0.3597647547721863,0.05790375918149948,0.41432464122772217,-2.928558588027954,0.8296142220497131,-3.7946386337280273,0.592296838760376,-0.14019708335399628,,,14.787787437438965,15.08437442779541,14.287493705749512
135,4732328252454465152,-48.76115417480469,266.3608703613281,55.41202163696289,-54.49439239501953,1.5844932794570923,0.258299857378006,0.2608394920825958,0.45901957154273987,-5.09656286239624,0.5821075439453125,1.7878882884979248,0.40710529685020447,0.15675802528858185,,,18.804973602294922,19.9199161529541,17.654197692871094
136,4732331207391964928,-48.77058029174805,266.3521423339844,55.4012451171875,-54.48529815673828,1.1246589422225952,0.01689947582781315,-0.012606285512447357,0.2438511997461319,6.647781848907471,0.03533266484737396,7.109193801879883,0.025940006598830223,0.09133968502283096,,,13.102777481079102,13.434720993041992,12.614678382873535
139,4732331134376171776,-48.794639587402344,266.3760986328125,55.35234832763672,-54.489871978759766,0.5123779773712158,0.235456183552742,0.21969905495643616,0.4521252512931824,-12.20984172821045,0.5215131640434265,-1.4189752340316772,0.37250375747680664,0.1586969792842865,,,18.60357093811035,19.04816436767578,17.966075897216797
142,4732331443613828608,-48.80228805541992,266.36029052734375,55.347652435302734,-54.47724533081055,1.3279402256011963,0.40657559037208557,0.19757342338562012,0.3810482621192932,10.893882751464844,0.9672204852104187,9.681321144104004,0.6643276214599609,0.01737600937485695,,,19.70462417602539,20.772266387939453,18.41164207458496
143,4732331516629612544,-48.81141662597656,266.3539123535156,55.33627700805664,-54.46967697143555,1.4010615348815918,0.09759154915809631,0.10166546702384949,0.32324913144111633,25.219972610473633,0.20390264689922333,8.022395133972168,0.16882455348968506,-0.020465675741434097,,,17.30447006225586,18.253841400146484,16.33409881591797
145,4732331447910135552,-48.80709457397461,266.3504943847656,55.344642639160156,-54.469398498535156,1.1537890434265137,0.7682344913482666,0.26389482617378235,0.3089376986026764,1.8030122518539429,2.0251219272613525,12.625699043273926,1.2614563703536987,-0.19357815384864807,,,20.339038848876953,20.95315933227539,19.11554718017578
146,4732331477973581440,-48.80854415893555,266.3364562988281,55.3488655090332,-54.460365295410156,2.679929256439209,0.08797208219766617,0.09128907322883606,0.35945671796798706,6.817897796630859,0.182746022939682,-5.898183822631836,0.15070869028568268,0.009555385448038578,,,17.083106994628906,18.27434539794922,15.999822616577148
148,4732328596051846400,-48.741539001464844,266.3297119140625,55.457279205322266,-54.483612060546875,2.292875289916992,0.0822385624051094,0.10734459012746811,0.3252061605453491,-17.023048400878906,0.2035408616065979,-8.916211128234863,0.13299265503883362,-0.05978495255112648,,,17.10264778137207,18.255916595458984,16.03082847595215
158,4732352231255315200,-48.74165725708008,266.2526550292969,55.49260330200195,-54.437137603759766,1.0861902236938477,0.019264977425336838,0.10683766007423401,0.20180906355381012,2.2909975051879883,0.04743673652410507,7.41496467590332,0.03182985261082649,0.05139847844839096,,,13.9233980178833,14.237797737121582,13.45046329498291
