,id,b,l,ra,dec,parallax,parallax_err,parallax_pmdec_corr,parallax_pmra_corr,pmdec,pmdec_err,pmra,pmra_err,pmra_pmdec_corr,vrad,vrad_err,Gmag,BPmag,RPmag
17753,4784351679481965696,-41.132476806640625,258.0567932128906,70.09169006347656,-50.80272674560547,1.9657620191574097,1.2333980798721313,0.16766057908535004,0.21738164126873016,13.329647064208984,3.4463276863098145,13.799050331115723,2.311267375946045,0.32948625087738037,,,20.7181396484375,20.60783576965332,19.427976608276367
17754,4784351713842461824,-41.12818908691406,258.050537109375,70.09927368164062,-50.79852294921875,1.374053955078125,0.060028258711099625,0.10797712206840515,0.11616454273462296,-23.633155822753906,0.1717614233493805,-0.15359745919704437,0.11658938974142075,0.15859748423099518,,,16.86704444885254,17.68512535095215,15.964227676391602
17756,4784351743906149376,-41.15223693847656,258.0517272949219,70.06130981445312,-50.79669189453125,1.6372604370117188,0.4913480877876282,0.18782593309879303,0.23006665706634521,-1.2160230875015259,1.435646653175354,11.361353874206543,0.8729614019393921,0.1302024871110916,,,20.145652770996094,21.311126708984375,18.844345092773438
17759,4784351881345107840,-41.13880157470703,258.0254821777344,70.0859603881836,-50.77857971191406,0.5524498224258423,0.14642350375652313,0.14740681648254395,0.14833810925483704,6.580844879150391,0.4265953302383423,6.003116607666016,0.27454638481140137,0.10610412806272507,,,18.322355270385742,18.90958023071289,17.523523330688477
17761,4784351438964562304,-41.172019958496094,258.0892333984375,70.0251235961914,-50.822486877441406,2.8374781608581543,0.048550061881542206,0.11454632133245468,0.1415882259607315,-77.93343353271484,0.14125846326351166,21.800445556640625,0.09259433299303055,0.17095759510993958,,,16.601839065551758,17.626750946044922,15.591221809387207
17762,4784351438963799296,-41.17159652709961,258.0874328613281,70.02603149414062,-50.82119369506836,0.8072509169578552,0.3132017254829407,0.12183977663516998,0.3193349838256836,10.109904289245605,0.8785398006439209,1.8960353136062622,0.5498903393745422,0.13431712985038757,,,19.537769317626953,20.640005111694336,18.478450775146484
17763,4784351469028232704,-41.18632507324219,258.09320068359375,70.00208282470703,-50.82381057739258,1.697205901145935,0.20147767663002014,0.27031850814819336,0.09755855053663254,6.085565567016602,0.5574483275413513,0.31482014060020447,0.38088226318359375,0.014678727835416794,,,18.81587028503418,20.247718811035156,17.63912582397461
17765,4784351537747717248,-41.1705322265625,258.0631408691406,70.03101348876953,-50.80315399169922,0.5244009494781494,0.2497967779636383,0.13617058098316193,0.23426061868667603,-3.6053173542022705,0.7188733816146851,6.102625370025635,0.45674318075180054,0.13294240832328796,,,19.15212059020996,19.556325912475586,18.61092758178711
17766,4784351606467195648,-41.17841720581055,258.05841064453125,70.01925659179688,-50.798702239990234,1.3876391649246216,0.6363702416419983,0.06215743348002434,0.298384428024292,-24.17853355407715,1.772520661354065,25.87084197998047,1.1245214939117432,0.07410302758216858,,,20.2559757232666,20.97602653503418,19.079801559448242
17767,4784352224942484096,-41.19563674926758,258.0709533691406,69.990478515625,-50.80613327026367,0.45916077494621277,0.06947292387485504,0.1514020413160324,0.1719626933336258,4.120397567749023,0.19258776307106018,7.982995986938477,0.1331142783164978,0.1662970930337906,,,17.27080535888672,17.691041946411133,16.69816780090332
17769,4784351606467198848,-41.186302185058594,258.0430908203125,70.00894165039062,-50.78635025024414,7.750537872314453,0.15398181974887848,0.23772436380386353,0.17315064370632172,64.66464233398438,0.5111455321311951,52.39251708984375,0.2991255521774292,0.2719431221485138,,,18.44627571105957,20.563812255859375,17.06566047668457
17771,4784351640826940160,-41.179412841796875,258.0305480957031,70.02146911621094,-50.777774810791016,0.5803595781326294,0.24433965981006622,0.16352468729019165,0.23944981396198273,-1.4548758268356323,0.6832663416862488,2.769665002822876,0.42855003476142883,0.15598632395267487,,,19.16432762145996,20.182857513427734,18.116518020629883
17772,4784351645122958976,-41.18672561645508,258.0265808105469,70.01051330566406,-50.77397537231445,2.131601572036743,0.021892527118325233,0.13222023844718933,0.06808040291070938,21.386493682861328,0.053438857197761536,-1.471908450126648,0.040673140436410904,-0.03813681751489639,,,15.05992603302002,15.692499160766602,14.307647705078125
17773,4784442732788734208,-41.1157112121582,258.0014953613281,70.12545013427734,-50.76321792602539,2.3491315841674805,0.49163222312927246,0.2275969535112381,0.25071805715560913,15.532979011535645,1.386981725692749,23.65823745727539,0.845858633518219,0.0829964205622673,,,20.046194076538086,21.300281524658203,18.728633880615234
17774,4784442762852919552,-41.114986419677734,257.9862365722656,70.12862396240234,-50.751869201660156,1.3516453504562378,0.5361189246177673,0.11679963022470474,0.20497968792915344,2.8235018253326416,1.3950273990631104,6.578785419464111,0.9952495694160461,0.07590002566576004,,,18.569721221923828,19.755878448486328,17.365446090698242
17777,4784445756446625024,-41.13905715942383,257.9889831542969,70.0904541015625,-50.75122833251953,2.0442514419555664,0.051977310329675674,0.19005347788333893,0.24147947132587433,8.126740455627441,0.13944678008556366,12.15546989440918,0.09173110872507095,0.13527292013168335,,,16.587594985961914,17.534099578857422,15.625442504882812
17778,4784442870228601088,-41.10108184814453,257.97509765625,70.15193939208984,-50.745079040527344,1.0026960372924805,0.026550747454166412,-0.01342176366597414,0.13645100593566895,-1.8450206518173218,0.07027258723974228,25.73868179321289,0.048647213727235794,0.02621249482035637,,,15.301380157470703,15.687271118164062,14.756422996520996
17779,4784442904587545216,-41.105224609375,257.95306396484375,70.14835357666016,-50.728111267089844,0.8323930501937866,0.725460946559906,0.16356873512268066,0.35664284229278564,9.508594512939453,2.3254501819610596,5.9128007888793945,1.2145695686340332,0.010637377388775349,,,20.574647903442383,21.227764129638672,19.518455505371094
17780,4784442904587545344,-41.10789108276367,257.9496765136719,70.14461517333984,-50.72529602050781,1.5535157918930054,1.2988578081130981,0.33381083607673645,0.5784211158752441,9.514225959777832,3.0618579387664795,-0.43078604340553284,1.966149926185608,0.12816300988197327,,,20.766727447509766,21.72215461730957,19.69548988342285
17781,4784445825166009472,-41.1177978515625,257.9630432128906,70.12728881835938,-50.734188079833984,0.48181024193763733,0.2025350034236908,0.2510554790496826,0.2741890251636505,1.4065557718276978,0.5346503853797913,2.029569149017334,0.34354567527770996,-0.02538193203508854,,,18.68463706970215,19.297758102416992,17.89276123046875
