,id,b,l,ra,dec,parallax,parallax_err,parallax_pmdec_corr,parallax_pmra_corr,pmdec,pmdec_err,pmra,pmra_err,pmra_pmdec_corr,vrad,vrad_err,Gmag,BPmag,RPmag
20642,4746891764999859200,-54.78450012207031,270.0103454589844,44.612884521484375,-53.44964599609375,2.9578752517700195,0.8400468230247498,-0.11857309192419052,0.2384318858385086,-20.72272491455078,1.7493566274642944,1.0413618087768555,1.1690142154693604,-0.15215016901493073,,,20.67582893371582,21.382076263427734,19.132139205932617
20645,4746891833720130048,-54.79364013671875,269.99468994140625,44.6092529296875,-53.436988830566406,2.4671103954315186,0.024218033999204636,-0.2550400197505951,0.10027825832366943,-20.029890060424805,0.044537823647260666,8.670964241027832,0.035863205790519714,0.04759832099080086,13.766983985900879,0.5284949541091919,11.352560997009277,11.680505752563477,10.886594772338867
20646,4746891829424247552,-54.79890060424805,270.003173828125,44.5972900390625,-53.437896728515625,6.1721978187561035,0.13034702837467194,-0.2861124575138092,0.21195100247859955,-14.963155746459961,0.2314954251050949,-10.420822143554688,0.18442857265472412,-0.006204028148204088,,,18.183090209960938,19.91371726989746,16.8565731048584
20648,4746892520914878720,-54.8209114074707,270.05291748046875,44.539188385009766,-53.44831085205078,0.9869071841239929,0.026191387325525284,-0.1871366947889328,0.15199090540409088,0.26478075981140137,0.04912969842553139,15.355311393737793,0.04216298833489418,-0.010730783455073833,,,15.476984024047852,15.910984992980957,14.887717247009277
20653,4746892623994111616,-54.81968307495117,270.0043029785156,44.56833267211914,-53.426292419433594,1.787358045578003,0.13448238372802734,-0.25009143352508545,0.20590929687023163,-4.176308631896973,0.2441675215959549,18.403554916381836,0.19888928532600403,-0.015161672607064247,,,18.02437973022461,19.659515380859375,16.751455307006836
20654,4746892658353849856,-54.82246017456055,269.9889221191406,44.5732307434082,-53.41747283935547,1.514901876449585,0.05219998210668564,-0.2594620883464813,0.1673988252878189,4.192914962768555,0.09599917382001877,20.24413299560547,0.07812830060720444,-0.002959124743938446,,,16.68902587890625,17.493188858032227,15.812806129455566
20655,4746892894576158976,-54.84599685668945,269.99542236328125,44.537498474121094,-53.40678024291992,7.235054016113281,0.07490246742963791,-0.20070558786392212,0.20528192818164825,6.76368522644043,0.1398530751466751,74.85167694091797,0.11802860349416733,-0.01810840144753456,,,17.277528762817383,18.980810165405273,16.010494232177734
20658,4746893203813793280,-54.76649475097656,269.9128723144531,44.69239807128906,-53.41443634033203,0.7779479026794434,0.27164387702941895,-0.25950512290000916,0.13401813805103302,9.541178703308105,0.5730137228965759,12.126742362976074,0.4104149639606476,-0.10174643993377686,,,19.239194869995117,20.3055362701416,18.122936248779297
20659,4746893375612490368,-54.784400939941406,269.92559814453125,44.66080856323242,-53.40998458862305,0.5919782519340515,0.17836123704910278,-0.2805691659450531,0.1979147046804428,2.1100242137908936,0.32000643014907837,15.121599197387695,0.26193767786026,-0.04178806394338608,,,18.748859405517578,19.747936248779297,17.69096565246582
20660,4746893409972231936,-54.78248596191406,269.91552734375,44.66908645629883,-53.40637969970703,1.281776785850525,0.774651288986206,-0.3032775819301605,0.13028886914253235,-15.807955741882324,1.3794735670089722,-4.980327606201172,1.3300087451934814,0.17471528053283691,,,20.40581512451172,19.499326705932617,18.381763458251953
20663,4746893581770927104,-54.76499557495117,269.8830261230469,44.71122741699219,-53.40129470825195,0.5395393967628479,0.16404883563518524,-0.16501441597938538,0.227691188454628,5.682456016540527,0.3236153721809387,4.0218424797058105,0.23776216804981232,0.01984167844057083,,,18.536733627319336,19.078842163085938,17.788354873657227
20664,4746893547411191040,-54.75776672363281,269.8635559082031,44.732051849365234,-53.39633560180664,1.1934269666671753,0.5419324040412903,-0.263841450214386,0.28067633509635925,1.555323600769043,1.0145246982574463,9.008810043334961,0.7599887847900391,-0.13023695349693298,,,20.09124183654785,21.627674102783203,18.812129974365234
20667,4746894101462861568,-54.808170318603516,269.9416809082031,44.61931610107422,-53.4036979675293,5.398646354675293,0.13066835701465607,-0.1976996809244156,0.26199257373809814,4.737283229827881,0.23304523527622223,-8.241044998168945,0.18807442486286163,0.0533449612557888,,,17.967939376831055,19.54142189025879,16.707252502441406
20668,4746893444331980672,-54.8007698059082,269.91363525390625,44.64520263671875,-53.394859313964844,0.8650198578834534,0.3548303544521332,-0.1506485790014267,-0.24986441433429718,23.125089645385742,0.7526549696922302,26.102060317993164,0.6001838445663452,-0.00883408635854721,,,19.274782180786133,20.086334228515625,18.204219818115234
20669,4746893482987571200,-54.798160552978516,269.8960876464844,44.658634185791016,-53.38814163208008,4.45914363861084,0.1249048039317131,-0.35857608914375305,0.2891685962677002,-5.6189775466918945,0.22738346457481384,-17.126876831054688,0.17045579850673676,-0.11845876276493073,,,17.715137481689453,19.317564010620117,16.46546745300293
20670,4746893482987571072,-54.80293655395508,269.9002685546875,44.649757385253906,-53.38733673095703,1.0527468919754028,0.015088978223502636,-0.25833460688591003,0.080977663397789,5.2039947509765625,0.02838902920484543,-0.6882733702659607,0.024239860475063324,0.1005130186676979,,,13.616661071777344,13.989011764526367,13.098002433776855
20673,4746894372044927360,-54.833736419677734,269.92657470703125,44.59297561645508,-53.38173294067383,1.766755223274231,0.4991392493247986,-0.25373709201812744,0.18586008250713348,-14.409549713134766,0.8773177266120911,35.01826477050781,0.7890651822090149,-0.040833957493305206,,,20.219144821166992,20.689844131469727,19.1506404876709
20675,4746893860944693376,-54.79355239868164,269.8734436035156,44.677635192871094,-53.380210876464844,0.3997657299041748,0.014756958931684494,-0.26216480135917664,0.011907213367521763,-21.901737213134766,0.02759757824242115,0.8074028491973877,0.02595338225364685,0.07958986610174179,,,13.424601554870605,13.792820930480957,12.882085800170898
20676,4746893860944712448,-54.79402160644531,269.86614990234375,44.681095123291016,-53.37650680541992,0.8965440988540649,0.09844667464494705,-0.21414794027805328,0.21432924270629883,5.52140474319458,0.1795862764120102,3.4273881912231445,0.14623528718948364,-0.05469713360071182,,,13.767740249633789,14.129429817199707,13.251007080078125
20679,4746893895304450560,-54.797027587890625,269.8507385253906,44.68564224243164,-53.367530822753906,0.2999750077724457,0.05843057483434677,-0.2761548161506653,0.161630779504776,-4.6432785987854,0.10992086678743362,0.5939900279045105,0.08772433549165726,-0.025588858872652054,,,16.831260681152344,17.278671264648438,16.233379364013672
