,id,b,l,ra,dec,parallax,parallax_err,parallax_pmdec_corr,parallax_pmra_corr,pmdec,pmdec_err,pmra,pmra_err,pmra_pmdec_corr,vrad,vrad_err,Gmag,BPmag,RPmag
16220,6503357535923800192,-51.34752655029297,327.7611083984375,341.8626708984375,-59.38384246826172,0.1228337287902832,0.016633594408631325,-0.11527267843484879,-0.19727714359760284,-3.756743907928467,0.02270953729748726,5.410583972930908,0.019736744463443756,-0.4472806453704834,,,13.200709342956543,13.77054214477539,12.498454093933105
16221,6503357742082230528,-51.34695816040039,327.7673645019531,341.85662841796875,-59.38136672973633,0.5919284820556641,0.06888730823993683,-0.12348198890686035,-0.25725191831588745,-21.304359436035156,0.0940098837018013,19.757200241088867,0.0752067044377327,-0.39336180686950684,,,16.782054901123047,17.10106086730957,16.284250259399414
16344,6503356706993549696,-51.35728454589844,327.6873779296875,341.938232421875,-59.41096115112305,0.43227794766426086,0.06712490320205688,-0.13730162382125854,-0.20334698259830475,-5.548391342163086,0.09195832908153534,5.5970025062561035,0.07822264730930328,-0.4066615700721741,,,16.726181030273438,17.043697357177734,16.254112243652344
16345,6503356638274070272,-51.36467742919922,327.6628112792969,341.9693908691406,-59.41715621948242,3.048314332962036,0.3125714659690857,0.058017052710056305,-0.3367922008037567,-28.36941146850586,0.4423747956752777,24.92534828186035,0.3228292167186737,-0.4266575276851654,,,19.06217384338379,20.546213150024414,17.818958282470703
16346,6503356810072760832,-51.371280670166016,327.6485595703125,341.9908142089844,-59.419158935546875,2.2092463970184326,0.39668402075767517,-0.036606401205062866,-0.20712420344352722,-15.09316635131836,0.6126613616943359,9.508259773254395,0.45352721214294434,-0.43722978234291077,,,19.71584129333496,20.95218849182129,18.48323631286621
16349,6503356810072763008,-51.3745231628418,327.6519470214844,341.9926452636719,-59.415401458740234,0.2553120255470276,0.13950936496257782,-0.047186173498630524,-0.2763075530529022,-14.07861042022705,0.19920794665813446,11.334691047668457,0.1532345414161682,-0.40736129879951477,,,18.11504364013672,18.789928436279297,17.33515739440918
16350,6503356814367742208,-51.375789642333984,327.6610412597656,341.9868469238281,-59.4103889465332,1.0462934970855713,0.4383556544780731,-0.051979709416627884,-0.3433440327644348,-14.554557800292969,0.6736195683479309,3.7482783794403076,0.40593576431274414,-0.242473766207695,,,19.05320167541504,,
16351,6503356814369293184,-51.375980377197266,327.6603698730469,341.9876708984375,-59.41056442260742,1.1949089765548706,0.02496434934437275,-0.049286555498838425,-0.2041616588830948,-9.088007926940918,0.034171249717473984,3.2240684032440186,0.030566196888685226,-0.3954053223133087,,,14.88687515258789,15.266950607299805,14.332284927368164
16357,6503356745649823232,-51.37489318847656,327.6114196777344,342.027099609375,-59.433650970458984,1.233478307723999,0.058054156601428986,-0.0968962013721466,-0.14786319434642792,-9.246658325195312,0.08134603500366211,10.894073486328125,0.06841441988945007,-0.42137011885643005,,,16.53016471862793,17.17270278930664,15.756185531616211
16358,6503344921603273216,-51.38041305541992,327.5717468261719,342.0683288574219,-59.44797134399414,0.8285512924194336,0.44971218705177307,0.0607471689581871,-0.2915496826171875,-2.3839590549468994,0.7155916094779968,-4.322848320007324,0.4949200749397278,-0.4010007977485657,,,19.820262908935547,20.039072036743164,19.342071533203125
16361,6503356780008182144,-51.38733673095703,327.62493896484375,342.0336608886719,-59.41899108886719,1.5446189641952515,0.912211537361145,0.12358234077692032,-0.26581013202667236,-6.63162899017334,1.5834629535675049,14.083565711975098,1.2381800413131714,-0.43352562189102173,,,20.669652938842773,21.262584686279297,19.3577823638916
16363,6503356883087765632,-51.39255905151367,327.6416015625,342.0272216796875,-59.40782928466797,1.6876325607299805,0.9390992522239685,0.20681916177272797,-0.36843931674957275,-12.260217666625977,1.6813499927520752,-45.30875778198242,1.3108881711959839,-0.2976323068141937,,,20.682567596435547,21.04016876220703,19.31500816345215
16365,6503345024682497152,-51.38828659057617,327.61029052734375,342.04730224609375,-59.425025939941406,3.2692415714263916,0.4183133542537689,0.03456432372331619,-0.34540414810180664,-8.691425323486328,0.6002557277679443,15.945905685424805,0.4552781879901886,-0.3498779535293579,,,19.805992126464844,21.487518310546875,18.442846298217773
