,id,b,l,ra,dec,parallax,parallax_err,parallax_pmdec_corr,parallax_pmra_corr,pmdec,pmdec_err,pmra,pmra_err,pmra_pmdec_corr,vrad,vrad_err,Gmag,BPmag,RPmag
28101,6496368279807015168,-58.83869552612305,324.4486083984375,353.5636291503906,-54.94706344604492,-0.5589470267295837,0.3789680004119873,-0.04515090584754944,-0.08467451483011246,-7.1487650871276855,0.5466347932815552,1.9517943859100342,0.4884251654148102,-0.4692026674747467,,,19.615005493164062,20.01011085510254,19.06395149230957
28103,6496365260445638144,-58.84349060058594,324.40216064453125,353.60284423828125,-54.956764221191406,0.13678531348705292,0.8001827001571655,-0.03456858918070793,-0.00855517853051424,-4.639518737792969,1.3666834831237793,2.26267147064209,1.6843035221099854,-0.4199768602848053,,,20.530193328857422,21.08765411376953,19.781267166137695
28138,6496368284103385088,-58.843788146972656,324.4556579589844,353.5634460449219,-54.9407958984375,-0.09937085956335068,0.7894265651702881,0.007072089239954948,0.1680026799440384,-3.328127384185791,1.119126796722412,14.352846145629883,1.4418569803237915,-0.23875269293785095,,,20.510828018188477,21.407060623168945,19.235288619995117
28148,6496369963434217088,-58.875003814697266,324.5329895019531,353.5371398925781,-54.892372131347656,0.42482003569602966,0.3397171199321747,-0.04418729618191719,-0.07121450453996658,-2.4926857948303223,0.5390448570251465,1.6659373044967651,0.4617544412612915,-0.5354436635971069,,,19.386564254760742,19.706485748291016,18.805124282836914
28149,6496369997793958656,-58.88182830810547,324.5372619628906,353.5407409667969,-54.8855094909668,0.00021618069149553776,0.2655869722366333,-0.03153339400887489,-0.13270606100559235,-7.013940811157227,0.4134044051170349,3.203028440475464,0.33927369117736816,-0.5113602876663208,,,18.938859939575195,19.356996536254883,18.281518936157227
28151,6496370169592849920,-58.874046325683594,324.5775146484375,353.5033264160156,-54.88003921508789,-1.1411399841308594,1.4511116743087769,0.05168507620692253,0.15937545895576477,-1.4530986547470093,2.035097599029541,0.8492588400840759,2.8135228157043457,-0.5004214644432068,,,20.82891273498535,20.79035758972168,20.315662384033203
28153,6496370105168784128,-58.89555740356445,324.5534973144531,353.5423583984375,-54.869449615478516,0.44391512870788574,0.9862892031669617,0.10391002148389816,0.09667838364839554,-5.2749199867248535,1.6461066007614136,9.97404670715332,2.0020294189453125,-0.2665612995624542,,,20.77433967590332,21.580543518066406,19.536457061767578
28154,6496369894714738432,-58.87700271606445,324.5108642578125,353.55548095703125,-54.89724349975586,-0.2802020311355591,0.49830931425094604,-0.08434148132801056,-0.059967122972011566,-6.374911308288574,0.7632108330726624,8.214519500732422,0.6632980704307556,-0.5159178972244263,,,20.005578994750977,20.093034744262695,19.469213485717773
28155,6496366978432278912,-58.878726959228516,324.4784851074219,353.58111572265625,-54.90534591674805,1.0332454442977905,0.9721411466598511,-0.06887007504701614,0.020055260509252548,-5.730219841003418,1.6920475959777832,-12.363938331604004,1.6094032526016235,-0.37625524401664734,,,20.67665672302246,21.404245376586914,19.477365493774414
28156,6496367008498313728,-58.88711929321289,324.45184326171875,353.6091003417969,-54.90625762939453,-0.06973852962255478,0.8838916420936584,-0.20510317385196686,0.2214912623167038,1.9484561681747437,1.1902159452438354,4.365873336791992,1.783117651939392,-0.34148284792900085,,,20.5873966217041,21.292816162109375,19.518033981323242
