,id,b,l,ra,dec,parallax,parallax_err,parallax_pmdec_corr,parallax_pmra_corr,pmdec,pmdec_err,pmra,pmra_err,pmra_pmdec_corr,vrad,vrad_err,Gmag,BPmag,RPmag
2,4784093672206657664,-39.680179595947266,259.1499938964844,72.26228332519531,-51.78248596191406,-0.41682055592536926,0.5078632235527039,-0.12900006771087646,0.30403900146484375,0.5818107724189758,1.21161949634552,1.05381178855896,0.8672853112220764,-0.14631947875022888,,,19.99453353881836,20.07437515258789,19.47327423095703
4,4784096210531162624,-39.69884490966797,259.16656494140625,72.23027038574219,-51.79337692260742,0.31124812364578247,0.43675610423088074,-0.04907411336898804,0.14748021960258484,4.101491451263428,1.0455622673034668,4.752147197723389,0.8732321858406067,-0.04057236388325691,,,19.843990325927734,20.416296005249023,18.97458839416504
5,4784096210531164160,-39.69846725463867,259.16015625,72.23164367675781,-51.788509368896484,0.19753003120422363,0.40529417991638184,-0.08973800390958786,0.0944855809211731,0.8491172790527344,0.9023005962371826,2.2478113174438477,0.7852074503898621,-0.12640854716300964,,,19.78934669494629,20.48001480102539,18.825685501098633
6,4784096249188268544,-39.71706771850586,259.1549987792969,72.20233154296875,-51.78276443481445,0.19560343027114868,0.5168821215629578,-0.07135754823684692,0.37193843722343445,1.6977983713150024,1.0714768171310425,5.060665130615234,0.8403055667877197,-0.01470788475126028,,,20.14731216430664,20.50373077392578,19.670597076416016
7,4784096451049333120,-39.726715087890625,259.16180419921875,72.18599700927734,-51.78704071044922,0.2175498753786087,0.4570930004119873,0.04558275640010834,0.4275161027908325,-2.9279894828796387,1.034976840019226,0.5393536686897278,0.8146027326583862,0.1552157700061798,,,19.969465255737305,20.20000457763672,19.504589080810547
10,4784095660775365120,-39.76763916015625,259.1684265136719,72.11934661865234,-51.78810501098633,-1.0255649089813232,0.960669755935669,-0.09487979114055634,0.11313105374574661,-0.06387541443109512,1.9833738803863525,0.8194019198417664,1.8790454864501953,-0.17078866064548492,,,20.78841781616211,21.252758026123047,20.056350708007812
11,4784095660775351424,-39.773048400878906,259.1619873046875,72.11143493652344,-51.78266525268555,-0.6914039254188538,0.620596170425415,-0.007743046618998051,0.35846447944641113,-5.074390411376953,1.5730091333389282,1.2973964214324951,0.9934539198875427,-0.08222698420286179,,,20.4215030670166,20.5584774017334,19.76753044128418
20,4784095832574042240,-39.825233459472656,259.1707458496094,72.02641296386719,-51.78420639038086,0.08746178448200226,0.3164319396018982,0.24993173778057098,-0.0010863867355510592,6.646853923797607,0.8348039388656616,-4.616708278656006,0.6207059025764465,-0.3092923164367676,,,19.41725730895996,20.034984588623047,18.557025909423828
21,4784095695135103616,-39.792606353759766,259.1720275878906,72.07874298095703,-51.78841781616211,0.04404669627547264,0.38037654757499695,0.18028336763381958,0.03827764093875885,5.18577241897583,0.9561880826950073,9.103522300720215,0.7356284856796265,-0.2706657350063324,,,19.670656204223633,20.343578338623047,18.748016357421875
23,4784095802511680256,-39.804115295410156,259.1695556640625,72.06053161621094,-51.785377502441406,0.24707187712192535,0.45687034726142883,0.07251341640949249,0.28590062260627747,-0.21572880446910858,1.1346615552902222,0.8540818095207214,0.7574477195739746,-0.04364443197846413,,,20.03791618347168,20.282108306884766,19.4431209564209
