,id,b,l,ra,dec,parallax,parallax_err,parallax_pmdec_corr,parallax_pmra_corr,pmdec,pmdec_err,pmra,pmra_err,pmra_pmdec_corr,vrad,vrad_err,Gmag,BPmag,RPmag
2087,4743399436896941568,-58.836036682128906,276.21771240234375,35.757354736328125,-53.281211853027344,0.5113819241523743,0.5687643885612488,-0.3128125071525574,0.0679747685790062,-4.255602836608887,0.963457465171814,2.7567858695983887,0.9943632483482361,-0.45701688528060913,,,20.369630813598633,20.378631591796875,19.88665008544922
2162,4743379851846076288,-58.963226318359375,276.46563720703125,35.4559326171875,-53.27167510986328,-0.5571790337562561,0.498773992061615,-0.3351461887359619,0.21414633095264435,-5.550706386566162,0.9055929780006409,10.470139503479004,0.9304261803627014,-0.41553613543510437,,,20.29839515686035,20.662532806396484,19.443477630615234
2171,4743380470321370752,-58.99154281616211,276.4933166503906,35.406707763671875,-53.25992202758789,0.4124499261379242,0.4950486123561859,-0.2687147557735443,0.11911202222108841,6.855895519256592,0.830864429473877,6.823423862457275,0.7537739872932434,-0.06816228479146957,,,19.85258674621582,20.62902069091797,18.620473861694336
2177,4743400025308576768,-58.89616394042969,276.34844970703125,35.60605239868164,-53.28157424926758,-0.49448639154434204,1.027370572090149,-0.41998428106307983,0.21620553731918335,0.7916684150695801,2.2247023582458496,-0.2296331226825714,1.8189843893051147,-0.41265565156936646,,,20.723045349121094,21.300649642944336,19.496797561645508
2181,4743399608695633920,-58.865909576416016,276.2818908691406,35.68265914916992,-53.28118133544922,0.05547261983156204,0.21579372882843018,-0.227207213640213,0.23239988088607788,-8.072005271911621,0.32989898324012756,4.145855903625488,0.32061389088630676,0.1502995640039444,,,18.86785125732422,19.16287612915039,18.325693130493164
2191,4743400467689104896,-58.902976989746094,276.2502136230469,35.661659240722656,-53.24265670776367,-0.20108963549137115,0.4235600531101227,-0.3616143763065338,0.10942520946264267,-0.43564578890800476,0.6063346862792969,6.12809944152832,0.672373354434967,-0.07432638853788376,,,20.01070785522461,20.439191818237305,19.10399627685547
2192,4743400330250148992,-58.914363861083984,276.30010986328125,35.61689376831055,-53.251365661621094,-0.5204347372055054,0.7467107176780701,-0.23017273843288422,0.24775642156600952,-0.7894718050956726,1.3302348852157593,4.143414497375488,1.3202433586120605,-0.38528528809547424,,,20.583162307739258,21.2324161529541,19.550207138061523
2200,4743400987380267776,-58.84742736816406,276.1940612792969,35.759822845458984,-53.264556884765625,0.050847433507442474,0.9299393892288208,-0.02713625319302082,0.26565805077552795,-12.3501558303833,2.059616804122925,6.435025691986084,1.5171501636505127,-0.198458731174469,,,20.77591323852539,22.078384399414062,19.63612174987793
2204,4743399746134592512,-58.86576843261719,276.2348937988281,35.713069915771484,-53.265045166015625,-1.109127402305603,0.5491429567337036,-0.3529057502746582,0.19119951128959656,-4.569024085998535,0.7966875433921814,13.615301132202148,0.7773377895355225,-0.035297688096761703,,,18.2154541015625,18.940109252929688,17.203083038330078
2209,4743400536408580864,-58.8834228515625,276.2101135253906,35.70924758911133,-53.24336242675781,-0.29338181018829346,0.6319326162338257,-0.2589191198348999,0.04070672020316124,-4.329101085662842,1.1345481872558594,3.651003837585449,1.2596327066421509,-0.4446887969970703,,,20.5105037689209,21.061742782592773,19.50295639038086
2218,4743402151316295680,-58.89338684082031,276.1113586425781,35.761417388916016,-53.20178985595703,0.2422168254852295,0.3250887989997864,-0.4703853726387024,0.224458709359169,-1.695006012916565,0.4291345775127411,16.69305419921875,0.4334850609302521,-0.1398918479681015,,,19.478418350219727,19.928403854370117,18.79938507080078
2220,4743403426922616704,-58.95698928833008,276.3489074707031,35.53805160522461,-53.236351013183594,0.15587690472602844,0.0753234252333641,-0.3038102984428406,0.051308538764715195,-1.0745993852615356,0.11872786283493042,13.137848854064941,0.12103923410177231,-0.09881545603275299,,,17.497692108154297,17.748809814453125,17.048377990722656
2222,4743403323842356224,-58.94657897949219,276.3195495605469,35.56851577758789,-53.23403549194336,0.9441678524017334,1.1090325117111206,-0.4308374226093292,0.3509764075279236,3.9595422744750977,2.623518943786621,3.5311951637268066,1.8204787969589233,-0.5452176332473755,,,20.666221618652344,21.25519561767578,19.43331527709961
2226,4743404212900593792,-58.97758865356445,276.3537292480469,35.51205825805664,-53.222625732421875,-0.051404498517513275,0.5217887759208679,-0.3203207850456238,0.09865901619195938,3.2639670372009277,0.9294911026954651,6.763646602630615,0.9997512698173523,-0.4988282322883606,,,20.438804626464844,20.724323272705078,19.626394271850586
2227,4743404281620073728,-58.99248123168945,276.35211181640625,35.49657440185547,-53.210941314697266,-0.2547184228897095,0.49687057733535767,-0.20955722033977509,0.03556864336133003,-6.519812107086182,0.9649969935417175,6.882369518280029,0.9576483368873596,-0.4543038308620453,,,20.35759735107422,20.6536808013916,19.475093841552734
2230,4743381020077199616,-59.00442886352539,276.36785888671875,35.47319793701172,-53.20740509033203,-0.20058543980121613,0.2268361896276474,-0.33587896823883057,0.043352071195840836,-1.2666574716567993,0.34847283363342285,12.02901840209961,0.394467294216156,-0.172004833817482,,,19.23855209350586,19.527280807495117,18.755619049072266
2233,4743404315979814784,-58.99342727661133,276.32586669921875,35.512367248535156,-53.20124816894531,0.49063023924827576,0.5016860961914062,-0.34617528319358826,0.11497664451599121,6.4366044998168945,0.7731254696846008,4.92492151260376,0.7918654084205627,-0.0910123884677887,,,20.01861572265625,20.854007720947266,18.784587860107422
2236,4743404388995290496,-58.98419952392578,276.2647705078125,35.561824798583984,-53.187164306640625,0.11944258958101273,0.11347135901451111,-0.2615821063518524,0.22339968383312225,-0.29649409651756287,0.17697449028491974,10.108705520629883,0.18348968029022217,0.016755469143390656,,,18.10778045654297,18.445640563964844,17.55617332458496
2252,4743403869303218432,-58.95193862915039,276.2102966308594,35.63266372680664,-53.19245529174805,0.1761755794286728,0.38299229741096497,-0.3517707586288452,0.21406486630439758,-14.716595649719238,0.550324559211731,6.092441558837891,0.548655092716217,-0.07441269606351852,,,19.80722999572754,20.157455444335938,19.073896408081055
2253,4743403834943481984,-58.94415283203125,276.16693115234375,35.66911697387695,-53.183292388916016,-0.8365682363510132,0.5099159479141235,-0.30016079545021057,0.20058946311473846,-3.5396289825439453,0.9283557534217834,4.986992359161377,0.978339433670044,-0.4773710370063782,,,20.24691390991211,20.387380599975586,19.688766479492188
2256,4743405316707068800,-58.944053649902344,276.13177490234375,35.69170379638672,-53.17123794555664,-0.773917555809021,0.4307470917701721,-0.3499131202697754,0.2270766645669937,-0.8256086707115173,0.6709603667259216,14.466252326965332,0.7009435296058655,-0.2984285056591034,,,20.043025970458984,19.875471115112305,18.98763656616211
2262,4743404797016161152,-58.987586975097656,276.22393798828125,35.58420181274414,-53.17061233520508,-0.01564190909266472,0.4428305923938751,-0.35212600231170654,0.30837929248809814,-7.36436653137207,0.6133753061294556,13.047737121582031,0.6266017556190491,-0.08020953834056854,,,19.845937728881836,20.73749351501465,18.792490005493164
2268,4743405621649886592,-58.966819763183594,276.1133117675781,35.67808151245117,-53.147953033447266,-0.24636724591255188,0.7942323088645935,-0.030090436339378357,-0.01682666502892971,-4.570398330688477,1.3890957832336426,0.6005092263221741,1.074998140335083,-0.24844816327095032,,,20.257362365722656,20.529399871826172,19.889564514160156
